temperature,humidity,wind_speed,pm2_5,pm10,no2,co,so2,o3,aqi
31.19385511332009,70.93071351111519,11.267211833195365,51.1577491198535,63.27421977137458,43.60222056622241,0.7898603903853421,18.37088060999765,10.0,65.48255330737189
30.192664386184468,51.350290616494604,4.557878817129218,26.848048991237693,34.59673042189226,30.412398951018478,2.2315508165093183,18.996832341963376,61.799871503156886,46.455769602777096
30.47639566957593,68.3931055592425,5.957908190666435,80.67352191089847,134.80233157207888,57.38411555684348,1.050280634789493,31.78728605550639,82.04979558305124,113.19525234349265
30.584926018047298,68.49281637862249,10.555138053357107,65.77000410365049,57.715601255001744,5.0,2.534586021226759,27.613840248316407,95.40097016912429,70.53591353012958
40.84988560522277,51.75671068304876,2.194501812021429,68.1718215924106,69.60916385830299,48.24025347738676,1.5292354030064683,18.635230521565745,72.63922676770126,75.35436664955559
25.561509901692308,43.15847351593507,8.568952676384555,79.76501697169797,68.85106551421143,71.14983284531925,2.6500268130479334,19.71563270348827,91.69766045165078,84.28602189976874
24.926543625570776,42.238075021525916,3.454211169096854,33.68009265385514,36.31133204399706,67.9189765038119,0.9019014491293478,12.385035971592249,61.37871991517485,42.759715684450775
23.117363630512735,61.29758312882193,6.2561809177578915,46.81866727536781,53.705692632387866,49.0165209696934,1.2577842394169436,16.616227629880374,58.057251518541264,57.71118141093896
31.695876535452975,64.90514803183973,5.393452381499315,45.71375421280517,43.26256837961961,36.569746029644776,2.104747957478857,20.47518230038892,68.58831286455504,42.34237786000108
34.77383375632535,48.11211254313128,3.6049709982469267,17.731336577109538,20.682949180960073,30.555553982142644,2.7363976747414043,24.804908716553022,57.9361143421787,50.570678368951285
27.316315254070748,60.39878011989148,3.5422451808543123,43.41024624604391,36.73901949896176,36.547335709698444,3.133287126651938,23.993767175287353,42.352850639652786,67.30391705477719
22.959061138224833,68.55805554207728,6.691035910634386,83.4094864469206,91.37532753878821,51.78853046252231,1.8330929309446982,9.125927552763917,47.69519511736201,98.953395657161
23.053112705852563,69.27286071997952,8.488848320406705,55.93345259484617,92.29607538610821,27.46961150173051,3.270196504629405,25.81586184542905,35.75694187847685,92.06190517497966
31.903556726948207,83.27820180183733,5.675659492028742,16.348466803875304,23.719941727589337,55.633628724906856,1.5682683601396556,17.289810564979575,68.56754189730489,42.846043153078945
32.45952502722065,79.15471248297065,6.175282896833041,11.104014708376624,15.510830803595663,80.39688932405983,2.679014097890378,10.104069154579697,58.227836250009545,53.227846221098325
31.25892560983117,44.98062850865184,7.427935165727618,91.61940146870678,100.71769919976758,40.88610176770689,1.0462552024325558,28.691077899455372,50.79427766483805,84.21278198783378
24.006941756267835,85.25379314307034,3.5709530674676,47.74202474362175,46.11778187313476,17.800893540900503,2.1361604054906036,29.706231973903623,46.6663248632542,82.84380528980131
29.392967938400318,52.03535243166428,7.849231271032307,33.814744857459566,36.01983754581626,17.794594566304568,0.2,20.10997585872528,68.10112692399252,27.83580221036835
28.70011485484437,75.67309218681642,8.048357742649367,43.15020587757492,57.786649703101794,55.97817993080836,0.902727190677501,23.67034881524188,73.6089636122014,54.69756546452609
29.31213158037408,61.01979939076633,12.509065746876026,13.067306142066698,20.47704623332054,40.924568778712015,2.173341438464612,24.139593669955456,35.38972006989634,29.854580362509097
33.228572667689136,53.81775932314549,5.059739523601044,85.5773787377905,134.83502085022494,57.78295612915295,0.7500489182395813,29.166177222498007,32.24630660448764,79.04651734983344
29.341573292648093,32.88454710337601,4.854795495829681,40.173676560349264,60.5679676278123,32.39458351513171,2.141559688631348,23.8245482034538,77.0901991124203,68.68181440734577
32.07348137843137,57.426532346754776,7.922414678934364,84.18503819346054,98.12698836831953,56.95122385571697,2.5251664966498906,7.37849378049145,30.497335230228085,98.43807512708419
28.405474416933348,36.60925147041587,8.047760422280346,51.29129286118288,69.55804352347837,39.15061487790494,1.3989438458253776,34.07846199176902,68.94973667644969,78.38500028028295
29.734716392139905,74.50948853764159,4.66228211655822,85.738299364211,108.85886363198827,28.814927004168915,1.0248376354606417,26.525255115840345,90.33818397508026,102.51765003432797
31.787729355031242,82.75188985708871,4.992093307674878,56.41736247607714,73.32579038931425,34.78202738155708,1.420650707316209,13.923806357817883,90.38469606786269,99.37018816192108
19.257065080866,48.046335160549646,7.352827095545101,71.3308165717269,132.62410145962838,20.453021602381742,1.0273501446526516,9.762999421140723,72.75745181264183,81.39317216483752
26.08197270185619,64.52956113778907,3.9310393981633465,67.97732615220842,61.8253741077156,77.80847205446901,1.719029153587266,22.03850744323267,72.17619030644241,83.22982421056602
25.17776407424323,49.11912716988037,4.973665029962463,65.58227665629927,84.68841351934574,40.265127355947236,1.8816724999104655,15.773919693059366,103.0381490039291,71.28346104125197
24.16673291053995,50.57272904794816,6.223981918421087,58.69836192956777,97.02470758550605,53.60125359627953,1.555191901522553,20.639962831991674,11.312086742124585,83.23087963216463
26.349146492639896,71.61742055798057,8.489846712055645,44.17873209711038,43.45098142046919,32.33635560832561,3.1394873921494577,23.947254730226106,48.713286478387296,73.18756213481839
36.96964786740638,59.42192607234881,4.488503459551148,97.88586728932151,116.3924770812204,23.065299204363182,1.2244769442504198,13.468464896025637,74.96983698153203,102.0640803212751
22.80501330584054,86.09472062896518,1.3940388449233199,27.326575372602484,33.276674158315735,37.79015080347717,2.91314654340425,9.071136058525301,51.25425984316086,55.45586097470385
33.809670127548884,52.76651281945618,1.2085063312044726,50.10769105857899,64.84824982677239,61.821465600825576,0.9670086109503091,21.086547742975824,82.7955661721407,74.17412057455738
17.90278137030517,74.99004498711734,2.8514673332346665,50.37214688018989,47.904451173712594,32.6268277548309,1.8582220559532392,13.732897157784212,57.21291879379615,70.25529513483083
25.99068982008535,61.46120119436673,2.717080704500157,60.06101883358804,90.02074724567771,26.330424490870524,2.7464843268384556,19.168766285859185,60.63487720675195,89.91984745320929
28.976518390630034,71.9366701461635,5.613473103450227,39.26318385263747,59.54543821905753,44.798356398644586,2.7050857218026545,7.253388504301883,52.506506715081244,65.98708758951736
31.51733398815567,53.2926351400508,3.0277996160059875,57.868657639739695,85.47743722263735,50.98240681291939,1.463793681839812,15.9825382042029,47.54978082383879,88.74153676247072
32.26735947875713,59.25661743672626,4.24311260044699,45.77893536992585,51.84036770363582,71.5712670393573,2.244055776057076,23.719615128319973,47.05780073704696,95.52844778950957
32.76008341119955,58.26751681051598,4.064785287544876,10.451187064052519,14.335137650865184,48.36750861070491,2.136943266931381,22.847460061174374,63.42332593673552,36.17049668947965
25.907649566509374,47.45914327731319,4.898730347880017,50.23880715642116,56.52568847505941,53.59186821356223,1.3680486571258081,11.69313623301385,42.50870068354266,70.66587385596057
25.2258892440126,69.93122301872629,9.306260828807806,22.485866674246207,28.48623896763045,54.94695426456579,2.2927599497184596,8.653885045455587,77.06409766982574,26.935431657312105
33.147855287542924,69.75373508367547,7.654868973576292,6.640355938777475,12.539428902138582,21.245723125212656,3.289993737641898,18.12610951801434,71.06451849205646,56.428498086643344
26.85217405071031,68.9033204235835,6.04032353819001,53.421833017234626,73.39753019388385,24.660022731548203,2.1773605320501046,22.48826237615527,79.9883288193968,58.07414434574702
20.345882059972467,83.05448480876467,4.847434298547904,62.19708355048916,65.50089037688524,22.489866787098293,2.2530851032565367,21.24140112154041,35.42151288014003,72.45045256428531
21.200276715979115,81.74017201854456,4.916918358442447,63.16745105261441,88.12388987214054,18.02137639755038,2.337723982560566,13.902721245109522,24.01046906427112,68.51126742944172
22.48328628399033,54.37582965226297,6.819366174879874,64.17926767549235,64.95269321655037,56.31827774766727,0.6312187141158876,20.382595539892826,57.91628488736473,64.62918784864213
30.982964464322585,65.59578477651267,7.460422683380726,5.0,10.0,47.22090164994759,2.168179738565031,30.01884377020796,115.97601227119043,55.83048058128517
28.85455441642339,50.64598966112681,3.730956234748499,15.974576802313258,17.407803309153103,43.43092913564609,0.9865923401291781,19.64115749847222,83.32417556189141,21.10685990928679
32.14291212440661,60.35032974171833,6.091201889035578,99.33803592034178,123.07214141197088,5.0,1.32809044744176,4.9348165134510396,46.91107382986574,87.74187196165167
25.436484121980794,51.00375826321703,0.9209510783424326,23.819780998074098,37.73630341663009,78.99858345513513,3.5295534249508025,19.62560270480514,66.49024268862682,72.67062391982031
28.951238146460284,84.30105463704076,6.529284460426492,65.27102577841723,97.55404572410006,25.903103925235996,1.597390712272952,34.35165576970087,72.55173814887367,100.46129581946339
31.75354236380402,65.45547225514444,7.905373104896715,32.82655945835385,48.60788957856575,78.93262960690123,1.2078607165646182,7.7008734950752356,30.632235185342772,60.39083998971561
26.14392076167857,56.72956307843367,5.299828432797812,51.99181848168911,55.90518331546716,15.91365334827631,2.7220660631211135,18.237797294632177,85.3925173806921,62.59753758243923
30.740651425344467,77.90427857784566,10.541317490350263,34.168644943160146,41.50367616988713,27.376779145982333,1.0418583977260985,16.189316535742925,54.651517463581186,41.863959429164964
24.028444353600094,27.440768853068825,3.796903881409874,64.03852886549112,90.80665165205916,5.0,1.4420646846482583,18.76706367420051,56.18638310784279,85.13607962711892
25.82167692060957,29.788461077020653,6.543601038258153,53.41935293291748,63.7250146958713,48.51824956696856,2.7992417343889335,19.554017225230176,58.47569318867711,84.4277972382084
25.709572636010027,71.9375798282966,5.910438133335111,38.79275565889416,49.67056981394795,22.17737722539782,1.8342140522463675,27.119775888503398,80.8908027861579,53.20985857662175
20.824962126465763,60.90702672176052,5.749255831391479,23.74569700798224,34.67678340693987,22.685997226229624,0.5507223638987766,18.678266291206484,42.896356835971844,33.248795453633164
30.92183488471349,63.75669450391141,5.714194579988131,56.69435493731278,71.59401862025605,17.294744090860846,2.235191691458095,28.218076457696377,23.860599904310952,70.25440399052134
25.183585958783656,40.10405845022177,6.26776257502368,19.682030023935248,27.683068437288718,55.992391129281536,1.482827294362793,17.05875472970814,64.4591058580009,40.24230296910078
28.074964712366125,59.65149433724451,8.11989685865925,60.68702605302096,106.09197349804015,54.806345728215845,3.031881189224196,15.198905808202936,17.126838276537427,75.3648651150293
30.884479953435452,90.05264115602013,9.44434059068686,115.6621227259225,151.17447730500444,74.61661003941813,1.3150504418926932,12.646536135691154,51.9779280972892,112.96835911491219
30.679187056179664,72.36299429693794,5.994374388739606,83.7542512815503,137.76187804535678,29.65728082068648,2.640980778980741,3.463303767038777,81.73748579717636,122.61159337033354
31.992310653836718,62.54559817714218,8.038290180429083,67.95869717235408,101.24775643553303,45.93874867884241,3.2205584258925715,20.20625129540672,69.58187807017477,95.75051411164102
27.40908709294346,53.41419134842594,4.245582634333044,47.859817556471306,47.05527017136879,18.79196644676487,1.1192454209507434,34.43200230777474,78.84712131450551,57.006379712927526
25.460210127735078,54.08140722195909,7.914888631815582,5.0,10.0,35.96929759076428,1.6454295833934458,21.66588381828689,70.40702730405658,35.93709367593172
27.521690734561606,28.062031661999736,4.095021190432524,16.942840102495396,19.34196369913086,32.660784360938806,2.1109002193155604,23.493978833293436,106.20668977566817,70.16338326828975
17.875993396251822,63.86460631381741,8.72664984022033,82.06982140256784,93.25522165312847,50.36009923491758,1.1141233979566605,14.69574939988436,46.2352074468637,82.75474374913543
19.317325165461476,72.68224662722781,11.526602193483098,30.256097996880506,40.16277844420838,60.306392515527435,2.0162359573662645,16.045332869810636,65.96263354016646,69.8221478202498
20.063802325873585,36.36571009244077,5.694790280071521,32.51869754589883,48.897097661453344,59.839200434967,1.6200637699952063,25.877131906666097,49.23759057574699,51.66723714753445
22.01651903439111,50.07874661539776,0.518641272981478,45.85873810789946,76.29929172456119,26.829379100083006,1.603945942725308,34.06954912231856,77.13602539829742,69.46754678358661
30.39864536034062,42.63803051649867,4.629817666887942,23.448843528836132,33.462526122678696,59.97242228321399,1.8391507141664893,29.903583486374558,56.76850247899008,54.75997006324877
22.567125667839633,45.51973207786855,9.07968783572326,19.330781636209093,23.942721664435474,41.206467532059655,1.8570117724628514,24.441957037824174,92.3768975888809,39.195056051345716
25.731024675763663,60.802224402328505,7.382691967563112,48.73814818046446,40.42535447375017,36.15725587385373,1.9311046152608322,18.281204635124073,47.383680891960466,59.770374583961186
35.79536978671639,28.733967675172885,6.622283996687574,27.711763633199094,37.899921312052065,29.246793237259467,1.3209389236345725,19.67775131413859,86.14253051433968,54.43995919028715
25.862416173631445,69.21405657535595,8.521670889887098,31.47453550552763,42.69339915157163,31.92115570149206,1.3558626205201973,11.971941444573964,69.86279061087941,42.5373812681798
32.42509341080252,71.30782604900523,7.211133598121055,30.47022434632485,42.528272907469955,73.3616492315322,1.7051299289401356,6.414659829578744,57.350778618260385,60.29511013463721
22.398293919940738,56.233461179446316,9.04431296862784,63.05900534586171,118.33401176504927,47.533393796892426,1.7641938870113638,8.985613137920472,68.84884675719849,93.22950176983795
26.76737465279422,22.789372350231872,8.298559191617464,44.19685773761607,73.37337521124996,45.143013255021685,1.4489205280427067,18.3984002761755,63.225287750583846,52.91725324621942
22.299867670536514,45.05372060996416,9.804251131842397,45.53570080265366,70.41027085490441,37.27955654633496,2.0591517136688147,15.664061908586582,65.1190936050362,77.53968722996835
25.965801544596626,78.49352901154045,6.896990209765636,64.92364743272208,72.0315349352114,86.02761500588451,0.34819060105984256,6.244466362242523,53.86257853811218,73.42780446772714
33.04184882474437,20.0,8.263148503734886,46.4490097941765,56.74913868968811,65.49018879923564,1.2156269928728387,17.70141296760211,43.96822984890017,56.10942441746215
17.636077460845907,54.78714881709721,5.232182317285536,43.043655788570675,57.088320661062234,29.02088193362173,1.5760577390377164,15.45255740427244,51.29857760074939,39.66740491568282
30.606541861275144,42.29998832299111,4.496347971102486,61.76125888925427,71.40516946784939,37.07492901531676,1.115107850375516,8.617209157727357,24.337100441035545,60.78754683181534
29.426413613993667,72.06855452377255,10.266919101047433,66.70494608894077,98.39754200970995,38.143598219323614,3.103358411847113,15.038567915039437,74.83896665065251,99.09584228291646
24.435100265819234,49.87329071784808,6.54051169080672,46.323162512284895,66.66955604765754,44.62569560908679,1.8150894773799615,15.432375994269247,33.296720556490406,82.89171434720065
19.323652873669275,66.05931031103417,8.012201414655948,52.01519439051304,56.06837707408009,29.377932132634164,1.9414157425807228,13.066902880604268,53.64705889528601,71.65948439675972
28.432777046283217,68.48190628753639,6.3093500360284756,30.4552442566668,50.22691604799583,49.89869742051054,1.4134154336276314,25.413361318207517,70.96090082962067,69.82982112291796
24.823043745617184,87.54338759595029,4.533710872700089,28.48292392088686,39.180471656746846,68.13758637670766,1.7873768637016312,2.7767875032535034,74.78793434199822,51.218575227603566
29.396057268128224,56.955870844869445,6.027457231456003,69.22868754917019,63.53339664935358,18.35469403792506,0.8277972285578128,2.1136080743122303,22.506961263255228,58.4372611416704
28.13111287314066,65.64066554433917,9.589985044419286,61.12355156361554,81.73223014851295,21.693358732342794,1.6641463711239413,18.026286275592735,56.16303849549845,83.8367752690138
37.61067334792549,37.72416781308846,7.38810018569856,61.382460960414406,87.18160837218551,33.303146004648475,1.0503932571233954,18.769017515138447,67.19489398897645,59.882712981860195
26.563866235161854,77.85620344940617,1.7213171006738524,57.02135871813805,90.84631981940936,34.137679918059064,1.57807713219507,21.233721088151785,59.04032218524654,90.73621061010545
21.85901504426881,48.59236727892953,5.461888858559613,51.15508189537384,64.74345229883012,77.97238574542675,0.2,13.688211933767247,84.8814991534709,70.3588740260906
29.075653809737897,51.588687538683814,10.45573448176178,67.41029727056923,104.95679249784254,60.0307659602671,0.8975974332451795,10.656609559261346,41.56386200170795,78.39550459314577
29.31998010383059,59.66628307726184,5.46550784537511,73.3777190255696,102.4929337152969,58.99780233812875,2.971141123611467,17.94147093844042,17.019177396196064,95.9795741274657
36.155125451442615,36.55673481990226,1.4988032706645482,72.78070012976619,74.32629638652662,37.24141751675879,2.464318199286034,14.46737491721603,74.20652033537043,78.14647759560903
33.01066747548747,63.43155043393407,10.73262221355636,47.48055210135033,47.300520406713865,36.846358677837344,2.8552314687321854,30.408571237245553,47.25827760763025,88.29764733672961
30.141226354897057,74.51199409387516,7.705981274531982,84.67481824772095,138.07414287869364,15.869302552222823,2.910177015736739,15.406182000598466,22.829188048280038,110.9821163762152
36.77981734731737,64.39400735245937,5.824967852967999,55.71151704330803,91.86807124282652,56.07132410486071,2.3383899393315817,17.574518786263376,54.829752188670525,89.7853187350189
20.867421674062896,36.166536537319125,5.071455659794829,65.80940481414495,94.1553125645778,50.83898288655814,1.437705051696692,37.80334511678354,82.61115951863403,79.37828263605871
24.161490803501515,58.142860585055104,8.70587982447934,57.05219727087199,98.35380504471023,65.1479525642091,0.9701992429875018,16.441918186154506,32.73494764374604,73.54999203202783
22.44054435156685,71.13043354469235,4.645041499434519,56.175167687104356,90.67528524003045,38.20506515958899,2.7173956843597575,22.449254921592726,104.71991907894535,94.24292646808912
25.661141181065393,31.830168510511385,8.870641061289971,31.60620024374201,48.07009695812946,39.447975368392854,1.8516543795099125,23.170475467090824,41.242368109266764,55.802317675367185
19.73988311466215,43.87850979273429,7.35548821431064,67.53377095862065,75.78451545611304,45.06081951409144,3.795218253105525,23.851213149745718,59.740217082514995,103.44470029397975
31.810905680886425,73.1481540612228,6.611704813718375,121.13235987269097,215.96169846912622,58.05415635912772,1.5079216191913967,20.31589812329002,33.61735164304783,127.77328929945183
26.66666381740736,64.0514315129593,6.363787013338988,40.63012313024792,60.298164532222295,15.53611880224538,3.378316683824384,19.550726355284077,58.832206973920286,59.96476315205091
19.175162232984054,66.17957373190131,5.562579908214555,51.774867885623706,64.9018837504251,55.24901040729074,1.6745665674433958,18.80267431869693,55.32504356482646,73.53463993423563
21.90652551275475,87.89242211434967,8.614100300523164,38.84486839131844,45.95085722679241,41.631079880889054,2.8688388778069607,13.392048782129814,28.210121953378255,51.29725644219798
29.88108308470117,67.02829167759305,3.8366429197454144,37.799502460951636,53.45590311760109,22.944529176833466,3.157353389785964,20.60415042271415,114.5165393790182,74.59427674187351
33.02875940736629,69.86832015649769,1.9451871829244771,88.61123695296682,82.60651675424816,5.0,0.98164005745543,34.229166699396735,48.0932566196261,75.97809034748921
39.98038535015072,95.0,7.5361003072311865,33.17572455681338,50.59027011741557,39.54347318618964,1.4120015373673052,27.68545527170846,48.11074885387943,63.56092529429729
45.0,56.79293162864264,7.578095820167869,38.14798816584097,42.40558198532555,68.05883369893326,0.9736166194411753,20.431344177797094,77.3807175870731,76.78268124783816
30.486456599655977,48.031758545722575,7.2006028812794165,10.312679406717464,14.87760785202726,72.14432400134511,0.8160444093934212,24.84663838484792,94.28509766696938,19.53728366148864
22.062771279808814,66.41694597370699,7.019320924045097,31.059706886443816,37.88026060061106,48.396771792061735,2.33365348041996,11.046592730154781,80.52873736008605,85.19595711782344
15.207722315612145,66.58486544083343,5.198649054156131,7.29000267616631,10.0,77.31610194916045,1.6426973038007828,15.915902766402251,33.97639753946827,40.49305521264393
29.606268774063015,52.09926912080688,7.968706760963813,65.79511748029822,76.37316509825884,41.22706050677859,1.841893058552109,25.582798753472442,62.278180189893256,81.65385605758314
23.122353428138045,44.51404470667729,5.886104683113648,119.99243054593273,157.15320340627855,59.15946392957006,2.244991307978624,29.897337547665533,20.37255035230011,110.65984321926395
25.507856438921888,94.64766633135116,4.7822160979620545,40.833030158736946,74.41186371025171,33.87784399968431,0.31409053302806833,11.833070623236976,76.03410162644712,69.17846626021709
24.327419205641153,64.90265205582034,5.2202717193615005,8.331051675244069,14.131670593138619,32.737220892885325,2.829412803165644,14.131293524614742,25.296237229390755,46.2337393726413
27.155254681501688,49.01571927896887,11.05159924693958,72.49999161074334,104.29991899034242,29.804835896148546,1.520724669328066,35.45100635102829,41.935973527815264,78.96444076551745
34.39588138472586,73.73895453419398,1.662559794886418,31.826876026746078,42.76502327252638,5.0,2.2259210449902858,18.77008999815178,57.93596991937379,39.387101053570575
28.94229140467207,58.362822726579985,7.249470260739497,82.48367326383851,128.76116270169584,65.16766067904442,2.2965702713828375,32.58689578160303,66.90013122282025,109.22271094302482
27.04819097776787,56.20677830523253,1.8022239309407073,42.94927380525138,70.11437159917769,30.450616095515706,2.8966372486110723,19.65485853820634,52.78130753209362,86.546520656224
21.78607748304513,68.4340930787174,5.729416654192567,34.20460777293048,39.08031742191209,27.574101964406466,1.7161140897735732,19.969442258603483,88.38167353465764,55.059767872757384
17.95190233177386,40.62176597652465,4.915931287114531,45.551061106357835,60.61207684570268,20.76050973097184,0.2,15.55607289872082,72.46479164384559,59.74347995323789
25.082152545560014,65.28940805875759,0.7874292583003051,68.94441902340468,61.67150277597575,38.32153014234691,1.8457020907628487,25.54044113208183,70.89449508128418,94.10509482341747
27.677304695090076,88.69432211597629,6.972593976084408,44.31448423110859,72.2669764007669,73.74286159007536,1.960565486529281,28.862220402431998,33.411981960306726,71.78569181854408
38.6075794814793,66.99266493295966,5.04990484451951,37.581882430157364,70.13741599779658,79.68801931480891,0.9725913126879062,9.719982158873064,91.98735795090806,84.5008475917194
28.781647128837314,54.35681844324803,0.7519841435968901,45.02920992552821,61.690947728348135,12.1043962355625,1.917992523546351,15.180395582236507,41.93869711442977,64.4813339411446
33.89643706613835,52.39342079357637,8.09892022693563,18.203620387477876,14.90416811477477,35.61993607242692,1.5111852522189666,25.320628194993763,92.75084865974188,42.302326229825454
25.00422640876509,53.84490039982336,9.587515444972338,59.9257900573495,90.02187789349838,23.381560138313425,0.7257968405739916,16.963610897725378,98.44390113851142,67.82674755196769
20.890337401497852,56.19055982928329,9.72531085574143,5.331835153877243,10.0,59.790079341807356,2.3371879160074274,14.052916251734318,68.2531306472755,43.93012545708233
22.209299426605767,54.33290200862592,6.897391101628678,38.89696364086212,46.06033113676169,47.15868385129068,1.3490198792817631,26.076337230955215,78.64026195358842,32.310241791445634
23.64864361278548,73.7446716161185,6.115145346442789,68.98463022076858,103.93528593673673,30.54175210716297,1.4748966282103448,26.827625637700088,10.0,78.88605578401912
40.770818394610984,34.001863451865255,9.320391552239492,57.57620707331792,81.39194480945119,43.306315450638344,1.4299369221703324,14.402863274622892,54.099951690192455,54.065410079419024
23.071679924653683,72.93000075618201,10.205958963350245,64.75801432465975,79.52108057194835,33.40646481466125,2.7883828779713173,19.698932223903565,80.04331279839079,103.63617900682063
33.030935222418066,54.304702122861585,8.833921757189062,48.37385818202977,57.44872585931003,71.05642969874813,1.7672670705812863,8.332201632766136,76.49020536628169,85.94636115819534
22.582436931477844,65.65421678543058,3.6461559944254973,79.24365452463792,109.47186082992692,51.84527127028869,1.8632798564366573,10.836152716170407,33.60553323800245,103.2748871094792
33.58943807724546,43.09518134698705,6.503362133037305,73.1174799192448,91.22382556261911,54.056821576495885,1.4474910764908824,18.99332185706704,52.12555920264253,79.66447809034013
30.30970579663518,79.92946600274155,7.098790360728572,61.153525106191864,65.59881866873107,5.0,2.170293457803924,18.25125430063875,10.0,59.02819687717723
27.060172614051456,78.68452440257809,1.475957577706927,73.18864443283857,92.71970787416377,40.797803781081406,2.879454438760537,10.264991266154924,66.25985680345507,94.41110546308136
27.755424843187395,74.39385788625111,7.173401649051935,68.76058886008943,98.66444214801297,79.49779726306261,2.318288653989205,12.272208602195397,20.333431975463526,113.91931110454553
24.071273827423656,37.27867836309691,11.682479564948473,39.01341216632774,50.93100043472089,65.87032326066031,2.349493569067885,9.479645040355525,80.60955685575144,58.381634418124264
30.676433208892483,72.4368160659908,7.599840414501978,16.40252720771666,16.34713342014067,8.752387453434544,2.2849841647074767,21.640478855305684,81.65449721434818,21.46564442864556
25.27009911795532,66.07282631453563,9.68353270360439,60.5090531460656,96.649062682115,36.3583350116953,0.6958058853510694,2.2588864264648,48.512663711870026,76.97515372499115
